id,clee,nom_estab,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,latitud,longitud,fecha_alta
9554380,21114722517012853000059962S2,DOMINO S PIZZA,COLONIA,SAN JOSE CHAPULCO,,,,72590,21,Puebla,18.97476903,-98.21875268,2024-11
6472881,21114722211001903011003286S8,DOMINO S PIZZA 16 DE SEPTIEMBRE,COLONIA,16 DE SEPTIEMBRE,,,,72474,21,Puebla,18.99776736,-98.22434778,2016-01
9414461,21114722516003563000003286S0,DOMINO S PIZZA ADAGIO,COLONIA,LOMAS DE ANGELOPOLIS,,ADAGIO TOWN PLAZA SONATA,SN,72830,21,Puebla,18.99409038,-98.27707278,2024-05
6379904,21019722211000091022003286S4,DOMINO S PIZZA ATLIXCO,COLONIA,CONJUNTO PATRIA,,,,74200,21,Puebla,18.90949708,-98.43512163,2010-07
6792922,21114722211002041001003286S6,DOMINO S PIZZA BLVD. 5 DE MAYO,COLONIA,SAN FRANCISCO,,,,72000,21,Puebla,19.04654455,-98.18969794,2017-03
6716502,21114722211001873001003286S3,DOMINO S PIZZA CENTRAL DE ABASTOS,RANCHO,GUADALUPE,,,,72016,21,Puebla,19.08947233,-98.17669228,2016-01
6794675,21140722212002451011003286S0,DOMINO S PIZZA CHOLULA,COLONIA,LINDA VISTA DE JESUS,,,,72810,21,Puebla,19.05998206,-98.27508295,2017-03
6379474,21140722211000011021003286S6,DOMINO S PIZZA CHOLULA II,COLONIA,CENTRO,,,,72760,21,Puebla,19.06183508,-98.30704503,2010-07
3439352,21114722212032363010003286S6,DOMINO S PIZZA CRUZ DEL SUR,COLONIA,BELLO HORIZONTE,CENTRO Y PLAZA COMERCIAL,CRUZ DEL SUR,G18,72170,21,Puebla,19.07361752,-98.25837689,2010-07
6714910,21114722516000491002003286S7,DOMINO S PIZZA GALERIAS HERMANOS SERDAN,COLONIA,RANCHO POSADAS,,GALERIAS SERDAN,410,72062,21,Puebla,19.07058775,-98.22591227,2016-01
6794206,21114722211001991001003286S3,DOMINO S PIZZA OUTLET PUEBLA,BARRIO,SAN FRANCISCO OCOTLAN,CENTRO Y PLAZA COMERCIAL,OUTLET PUEBLA PREMIER,SN,72680,21,Puebla,19.13073945,-98.26690765,2017-03
6729099,21114722211001863001003286S4,DOMINO S PIZZA PARQUE PUEBLA,CORREDOR INDUSTRIAL,CIENEGA,CENTRO Y PLAZA COMERCIAL,PARQUE PUEBLA,FC-13,72220,21,Puebla,19.07082413,-98.17389629,2016-01
6380111,21114722516000023001003286S8,DOMINO S PIZZA PLAZA CENTRO SUR,COLONIA,SAN FRANCISCO MAYORAZGO,,CENTRO SUR,F5,72470,21,Puebla,18.98801708,-98.24785834,2010-07
9436341,21140722516000283000003286S3,DOMINO S PIZZA PLAZA SAN DIEGO,COLONIA,CHOLULA DE RIVADAVIA,,PLAZA SAN DIEGO,SN,72770,21,Puebla,19.07509231,-98.29479355,2024-05
9412391,21114722516003554000003286S9,DOMINO S PIZZA PUEBLA ANGELOPOLIS,COLONIA,SAN BERNARDINO TLAXCALANZINGO,CENTRO Y PLAZA COMERCIAL,MASARIK PLAZA,10,72820,21,Puebla,19.02703597,-98.23634195,2024-05
6379909,21114722211001973022003286S1,DOMINO S PIZZA PUEBLA CAPU,COLONIA,LAS CUATILLAS,,,,72050,21,Puebla,19.07237693,-98.2047979,2010-07
6236892,21114722211001681021003286S0,DOMINO S PIZZA PUEBLA FUERTES,COLONIA,ADOLFO LOPEZ MATEOS,,,,72240,21,Puebla,19.0646283,-98.18005348,2010-07
6379908,21114722516000063002003286S4,DOMINO S PIZZA PUEBLA LIBANES,COLONIA,PINO SUAREZ,CENTRO Y PLAZA COMERCIAL,MEGA COMERCIAL HERMANOS SERDAN,SA-3,72020,21,Puebla,19.07911166,-98.22793852,2010-07
6379470,21114722211000731021003286S4,DOMINO S PIZZA PUEBLA MARGARITAS,COLONIA,LA MARGARITA,CENTRO Y PLAZA COMERCIAL,LA MARGARITA,,72476,21,Puebla,19.01015462,-98.18749588,2014-12
6812002,21114722516000583000003286S1,DOMINO S PIZZA PUEBLA MAYORAZGO,COLONIA,LOS PINOS MAYORAZGO,,PABELLON LAS TORRES,27 Y 28,72480,21,Puebla,19.01142377,-98.24555441,2017-11
6379901,21114722211001111021003286S8,DOMINO S PIZZA PUEBLA MIRADOR,COLONIA,ANZURES,,PLAZA DORADA,8,72530,21,Puebla,19.02724139,-98.20460138,2010-07
6379907,21114722516000043001003286S6,DOMINO S PIZZA PUEBLA XONACA,COLONIA,JUAQUIN COLOMBRES,,,,72300,21,Puebla,19.0537724,-98.15660282,2014-12
6700116,21114722516000483000003286S4,DOMINO S PIZZA SAN JERONIMO PUEBLA,COLONIA,SAN JERONIMO,,,,72100,21,Puebla,19.09879804,-98.22203625,2016-01
6319931,21132722516000041002003286S2,DOMINO S PIZZA SAN MARTIN TEXMELUCAN,COLONIA,CENTRO SAN MARTIN TEXMELUCAN,,,,74000,21,Puebla,19.28289154,-98.43692386,2014-12
6379473,21114722211000811021003286S4,DOMINO S PIZZA SAN SEBASTIAN,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,Puebla,19.05743873,-98.13257791,2010-07
3402688,21156722517000153011003286S2,DOMINO S PIZZA TEHUACAN,COLONIA,ZONA ALTA,,,,75750,21,Puebla,18.4646258,-97.40979183,2014-12
6812003,21174722516000023001003286S2,DOMINO S PIZZA TEZIUTLAN,COLONIA,CENTRO TEZIUTLAN,,,,73800,21,Puebla,19.80859956,-97.36545925,2017-11
6379471,21114722211000641021003286S5,DOMINO S PIZZA VALSEQUILLO,COLONIA,UNIVERSIDADES,,,,72589,21,Puebla,18.9940623,-98.20258545,2010-07
6814026,21114722516000601001003286S1,DOMINO S PIZZA ZAVALETA,COLONIA,SANTA CRUZ BUENAVISTA,,,,72150,21,Puebla,19.05185482,-98.24920714,2017-11
6380112,21114722516000053000003286S5,DOMINO S PIZZA ZOCALO PUEBLA,COLONIA,CENTRO,,,,72000,21,Puebla,19.04420317,-98.19802479,2010-07
9302569,21119722517001341000059962S0,DOMINOS,PUEBLO,TLAXCALANCINGO,,,,72821,21,Puebla,19.0247485,-98.29245944,2020-11
11631834,21208722517000813000000000S0,DOMINOS PIZZA,COLONIA,CENTRO,,,,73310,21,Puebla,19.9321017,-97.95988518,2024-11
10689218,21114722517012913000000000S4,DOMINOS PIZZA,BARRIO,TLATELPAN,,,,72595,21,Puebla,18.96595908,-98.17903723,2024-11
9292482,21114722516003303000000000U1,DOMINOS PIZZA,COLONIA,CENTRO,,,,72000,21,Puebla,19.04659021,-98.18970128,2020-11
8825822,21114722517005873000003286S9,DOMINOS PIZZA,COLONIA,16 DE SEPTIEMBRE SUR,,,,72590,21,Puebla,18.99775377,-98.22435489,2019-11
6709611,21114722516000531000000000U0,DOMINOS PIZZA,COLONIA,UNIDAD HABITACIONAL MILITAR AMALUCAN,,,,72310,21,Puebla,19.04247157,-98.13797214,2016-01
6379896,21156722516000013000000000U3,DOMINOS PIZZA,COLONIA,ZONA ESMERALDA,,,,72160,21,Puebla,19.05107121,-98.21691467,2010-07
6380113,21114722516000033000000000U1,DOMINOS PIZZA,COLONIA,NUEVO AMANECER,,,,72400,21,Puebla,19.04049787,-98.22854383,2014-12
6379664,21114722212031762012009526S0,DOMINOS PLAZA DELICIAS,COLONIA,LAS CUARTILLAS,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL DE PUEBLA CAPU,SN,,21,Puebla,19.0732259,-98.20428497,2010-07
6794209,22014722211001641001003286S5,DOMINO S PATIO QUERETARO,COLONIA,PUERTAS DEL SOL,,,,76114,22,Querétaro,20.61782741,-100.4386777,2017-03
6730983,22014722517003221010000000U4,DOMINO S PIZZA,ZONA COMERCIAL,UP TOWN JURIQUILLA,,,,76127,22,Querétaro,20.67583565,-100.4310179,2016-10
6382798,22006722211000101021003286S7,DOMINO S PIZZA AMSTERDAN,COLONIA,RESIDENCIAL AMSTERDAN,,,,76190,22,Querétaro,20.54522322,-100.4155186,2010-07
9025787,22014722516002471000003286S8,DOMINO S PIZZA CIUDAD DEL SOL,COLONIA,CIUDAD DEL SOL,,PLAZA ARIA,9,76116,22,Querétaro,20.64815671,-100.4789156,2019-11
6812052,22014722516000843001003286S0,DOMINO S PIZZA FRAY JUNIPERO,COLONIA,RESIDENCIAL EL REFUGIO,,PLAZA DE RESIDENCIAL EL REFUGIO,1,76146,22,Querétaro,20.64612324,-100.3442519,2017-11
6383038,22014722211000591022003286S3,DOMINO S PIZZA JURICA,PARQUE INDUSTRIAL,BENITO JUAREZ,,PARQUE INDUSTRIAL BENITO JUÃREZ,SN,76130,22,Querétaro,20.64418375,-100.4312273,2014-12
6382799,22014722211000291022003286S0,DOMINO S PIZZA JURIQUILLA,HACIENDA,PROVINCIA JURIQUILLA,,,,76230,22,Querétaro,20.71032968,-100.4462499,2010-07
3564510,22014722211001543020003286S3,DOMINO S PIZZA QUERETARO ARCOS,COLONIA,PATHE,,,,76020,22,Querétaro,20.59625096,-100.3724723,2013-07
6767798,22014722516000763001003286S0,DOMINO S PIZZA QUERETARO CENTRO,COLONIA,CENTRO,,,,76000,22,Querétaro,20.57826985,-100.403951,2016-10
6383055,22014722211000881021003286S8,DOMINO S PIZZA QUERETARO CONSTITUYENTES,COLONIA,CASA BLANCA,,,,76000,22,Querétaro,20.58076257,-100.3989263,2014-12
6382797,22014722211001361021003286S0,DOMINO S PIZZA QUERETARO PIE DE LA CUESTA,COLONIA,SAN PEDRO ECOLOGICO,,,,76148,22,Querétaro,20.64018433,-100.4056756,2014-12
6383022,22016722516000013001003286S5,DOMINO S PIZZA SAN JUAN DEL RIO,COLONIA,SAN CAYETANO,,,,76807,22,Querétaro,20.38731375,-99.97452173,2014-12
9437543,22016722516000593000003286S6,DOMINO S PIZZA SAN JUAN DEL RIO II,COLONIA,CENTRO,,,,76807,22,Querétaro,20.38338815,-100.0113798,2024-05
9410718,22014722516002904000003286S8,DOMINO S PIZZA SANTA FE JURIQUILLA,COLONIA,JURIQUILLA,CENTRO Y PLAZA COMERCIAL,PLAZA UBIKA,37,76230,22,Querétaro,20.69051524,-100.4464193,2024-05
6727369,22014722516000712001003286S7,DOMINO S PIZZA UBIKA MILENIO,COLONIA,MILENIO III,CENTRO Y PLAZA COMERCIAL,UBIKA,,76060,22,Querétaro,20.59353656,-100.3489797,2016-01
9401899,22011722516000214000003286S0,DOMINO S PIZZA ZIBATA,FRACCIONAMIENTO,ZIBATA,,,,76246,22,Querétaro,20.67931577,-100.313634,2024-05
9025805,22014722516002481000000000S1,DOMINOS,COLONIA,LA PIEDAD,CENTRO Y PLAZA COMERCIAL,UBIKA,104,76150,22,Querétaro,20.59386512,-100.4136864,2019-11
10027248,22014722517009542000000000S7,DOMINOS PIZZA,COLONIA,ANEXO A LA ECOLOGIA,,,,76148,22,Querétaro,20.63946096,-100.4056928,2024-11
8287173,22017722517000363000000000S0,DOMINOS PIZZA,COLONIA,EL PEDREGAL,,,,76750,22,Querétaro,20.52745988,-99.89906521,2019-11
10209479,22006722517002103000000000S1,DOMINOS PIZZA,COLONIA,EL PUEBLITO,CENTRO Y PLAZA COMERCIAL,PLAZA DEL RIO,5,76900,22,Querétaro,20.53382999,-100.4456176,2024-11
8077936,22014722517005282000003286S4,DOMINOS PIZZA,COLONIA,MILENIO,CENTRO Y PLAZA COMERCIAL,UBIKA MILENIO,416,76022,22,Querétaro,20.59323761,-100.3491161,2019-11
9299388,22014722516002521000003286S0,DOMINOS PIZZA,COLONIA,PATHE,,,,76020,22,Querétaro,20.59966466,-100.3756918,2020-11
9294869,22014722516002531000003286S9,DOMINOS PIZZA,ZONA COMERCIAL,GALERIAS CONSTITUYENTES-PUERTA LA VICTORIA-VILLAS FONTANA,,,,76040,22,Querétaro,20.58613403,-100.3797304,2020-11
3587925,22014722517000243010003286S1,DOMINOS PIZZA ANTENA,PARQUE INDUSTRIAL,EL SALITRE,,ANTENA STYLER CENTER,F 109,76127,22,Querétaro,20.67595647,-100.4346309,2014-12
9242519,22014722516002503000003286S8,DOMINOS PIZZA CHEDRAHUI QUERETARO,COLONIA,SAN PABLO,CENTRO Y PLAZA COMERCIAL,CHEDRAUI,0,76000,22,Querétaro,20.61809305,-100.407836,2020-04
10990422,22014722517007403000000000U4,DOMINOS PIZZA PLAZA LA VICTORIA,COLONIA,VILLAS DEL SOL,CENTRO Y PLAZA COMERCIAL,PUERTA LA VICTORIA,7,76046,22,Querétaro,20.58627303,-100.3818833,2024-11
8891598,22014722330000122000000000U5,VENTA DE PIZZAS DOMINOS,COLONIA,PUERTA DEL SOL II,CENTRO Y PLAZA COMERCIAL,PATIO QUERETARO,SNACK D,76114,22,Querétaro,20.61879679,-100.4397835,2019-11
9410719,23005722516002303000003286S0,DOMINO S PIZZA ARCO NORTE,COLONIA,PASEO DEL MAR,CENTRO Y PLAZA COMERCIAL,,,77535,23,Quintana Roo,21.17469719,-86.91416621,2024-05
9437545,23008722516000604000003286S7,DOMINO S PIZZA AV 115 PLAYA DEL CARMEN,COLONIA,EJIDAL,,,,77712,23,Quintana Roo,20.63865037,-87.09308306,2024-05
9459250,23005722516002283000003286S4,DOMINO S PIZZA CANCUN CAMPO MILITAR,SUPERMANZANA,102,,,,77538,23,Quintana Roo,21.1469376,-86.88192296,2024-05
6386540,23005722516000033002003286S5,DOMINO S PIZZA CANCUN KABAH,COLONIA,SM 55,CENTRO Y PLAZA COMERCIAL,IO REAL KABAH,,77533,23,Quintana Roo,21.15750455,-86.84731764,2010-07
3652905,23005722517000073012003286S9,DOMINO S PIZZA CANCUN LOPEZ PORTILLO,SUPERMANZANA,60,,,,77515,23,Quintana Roo,21.16155479,-86.85172612,2014-12
6232723,23005722516000023001003286S6,DOMINO S PIZZA CANCUN MALL,MANZANA,SUPERMANZANA 228,,CANCUN MALL,G 7,77539,23,Quintana Roo,21.18302168,-86.8487863,2010-07
6386338,23005722516000103002003286S6,DOMINO S PIZZA CANCUN PLAZA DADY O,AEROPUERTO,ZONA HOTELERA,,PLAZA DADY  O,B-3,77500,23,Quintana Roo,21.1339987,-86.74651357,2010-07
6232721,23005722516000083001003286S0,DOMINO S PIZZA CANCUN PLAZA ESMERALDA,COLONIA,REGION 240,,,,77527,23,Quintana Roo,21.18743148,-86.83413809,2011-03
6385889,23005722516000073002003286S1,DOMINO S PIZZA CHEDRAHUI CANCUN,COLONIA,REGION 218,,CHEDRAHUI DE LA TALLERES,3 4 5,77517,23,Quintana Roo,21.16201552,-86.87289155,2010-07
9401896,23001722516000243000003286S9,DOMINO S PIZZA CHEDRAHUI TRANSVERSAL,COLONIA,CENTRO,,,,77600,23,Quintana Roo,20.50559801,-86.94629813,2024-05
6384125,23004722211000141010003286S7,DOMINO S PIZZA CHETUMAL,COLONIA,PARQUE LAS CASITAS,,,,77016,23,Quintana Roo,18.50870416,-88.30159054,2014-12
6386052,23004722211000071012003286S6,DOMINO S PIZZA CHETUMAL II,COLONIA,SAHOP,,,,77017,23,Quintana Roo,18.51962282,-88.29091019,2010-07
6385891,23004722211000171012003286S4,DOMINO S PIZZA CHETUMAL III,COLONIA,EMANCIPACION  INFONAVIT,CENTRO Y PLAZA COMERCIAL,PLAZA LA AMERICAS,,77084,23,Quintana Roo,18.51880875,-88.32256956,2010-07
6383056,22014722211001573012003286S0,DOMINO S PIZZA COZUMEL,COLONIA,CENTRO,,,,77600,23,Quintana Roo,20.50562711,-86.94627126,2013-07
6385892,23002722211000011010003286S6,DOMINO S PIZZA FELIPE CARRILLO PUERTO,COLONIA,JUAN BAUTISTA VEGA,,,,77200,23,Quintana Roo,19.57399386,-88.04493768,2010-07
6795304,23005722212009781011003286S6,DOMINO S PIZZA HUAYACAN,COLONIA,CANCUN CENTRO,,,,77500,23,Quintana Roo,21.11184697,-86.85227512,2017-03
6386340,23005722211000701011003286S5,DOMINO S PIZZA KABAK II,ZONA COMERCIAL,VILLAS SUPERMANZANA 38,,,,77507,23,Quintana Roo,21.15754707,-86.84736195,2010-07
6385890,23005722516000043001003286S4,DOMINO S PIZZA LA LUNA,COLONIA,SUPERMANZANA 504,,,,77535,23,Quintana Roo,21.13908032,-86.84980702,2014-12
9437542,23004722516000404000003286S1,DOMINO S PIZZA MULTIPLAZA CHETUMAL,FRACCIONAMIENTO,EL ENCANTO,,,,77913,23,Quintana Roo,18.53724628,-88.29615887,2024-05
6792342,23005722212009761011003286S8,DOMINO S PIZZA PARAISOMAYA,REGION,105,,,,77539,23,Quintana Roo,21.13482657,-86.90606953,2017-03
6386341,23008722211000161012003286S6,DOMINO S PIZZA PLAYA DEL CARMEN,COLONIA,CENTRO,,PLAZA PAPAGAYOS,16,77710,23,Quintana Roo,20.62669948,-87.08219849,2014-12
3645050,23008722517000243011003286S2,DOMINO S PIZZA PLAYA DEL CARMEN II,FRACCIONAMIENTO,PLAYA DEL CARMEN ZONA 1,,,,77710,23,Quintana Roo,20.64754061,-87.0687747,2014-12
6386543,23008722211000151012003286S7,DOMINO S PIZZA PLAYA LAS AMERICAS,COLONIA,SM 52,CENTRO Y PLAZA COMERCIAL,LAS AMERICAS PLAYA DEL CARMEN,G-8,77710,23,Quintana Roo,20.64768488,-87.08274304,2014-12
6384123,23005722211000691011003286S8,DOMINO S PIZZA PLAZA CANCUN 2000,ZONA COMERCIAL,CENTRO   SM 63,,CANCUN 2000,228 229 230,77513,23,Quintana Roo,21.17365369,-86.82668116,2010-07
9400772,23008722516000594000003286S0,DOMINO S PIZZA PUBLIC MARKET,COLONIA,PLAYA DEL CARMEN,CENTRO Y PLAZA COMERCIAL,PUBLIC MARKET PLAYA DEL CARMEN,,77723,23,Quintana Roo,20.66143496,-87.0982018,2024-05
6812053,23005722516000703000003286S3,DOMINO S PIZZA PUERTO CANCUN,COLONIA,ZONA HOTELERA,,,,77535,23,Quintana Roo,21.13907954,-86.84980767,2017-11
9025809,23005722516002001000003286S0,DOMINO S PIZZA ROYAL MAYAN,,ZONA HOTELERA,CENTRO Y PLAZA COMERCIAL,MARINA TOWN CENTER PUERTO CANCUN,0,77500,23,Quintana Roo,21.16091519,-86.81073942,2019-11
9401895,23009722516000094000003286S9,DOMINO S PIZZA TULUM,COLONIA,CENTRO,,,,77760,23,Quintana Roo,20.21482856,-87.45171643,2024-05
9401897,23008722516000584000003286S1,DOMINO S PIZZA VELAMAR,COLONIA,RESIDENCIAL VELAMAR,,,,77725,23,Quintana Roo,20.66965236,-87.06029031,2024-05
6384124,23005722516000063001003286S2,DOMINO S PIZZA VILLAMARINO,AEROPUERTO,CENTRO,,,,77535,23,Quintana Roo,21.10455926,-86.76499459,2014-12
9459071,23005722516002294000003286S1,DOMINO S PIZZA VILLAS DEL MAR,COLONIA,BENITO JUAREZ,PASAJE Y ANDADOR COMERCIAL,EUREKA,1 Y 2,77535,23,Quintana Roo,21.19612812,-86.87351721,2024-05
8367633,23005722517003993000000000S5,DOMINOS PIZZA,SUPERMANZANA,51,,,,77515,23,Quintana Roo,21.13579076,-86.83280904,2019-11
9297900,23005722517007351000000000U2,DOMINOS PIZZA,SUPERMANZANA,217,CENTRO Y PLAZA COMERCIAL,CHEDRAUI TALLERES,,77518,23,Quintana Roo,21.16341157,-86.87344864,2020-11
6319936,23005722211001253000000000U4,DOMINOS PIZZA,EJIDO,ALFREDO V BONFIL,,,,77560,23,Quintana Roo,21.08802051,-86.84291847,2010-07
8705475,23005722517006363000003286S8,DOMINOS PIZZA,FRACCIONAMIENTO,PASEOS DEL MAR,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL ARCO NORTE,E1E2Y E9,77519,23,Quintana Roo,21.17612408,-86.91209395,2019-11
9043317,23005722517007061000003286S7,DOMINOS PIZZA CANCUN COBA,COLONIA,SUPER MANZANA 35,,LAS AVENIDAS,14,77500,23,Quintana Roo,21.15765969,-86.83002725,2019-11
6393779,24013722211000171001003286S4,DOMINO S PIZZA VALLES,COLONIA,ROTARIOS,,,,79000,24,San Luis Potosí,21.98325971,-99.00942136,2010-07
8807825,24028722517004262000000000S5,DOMINOS PIZZA,CUARTEL,CASANOVA,,,,78421,24,San Luis Potosí,22.09732526,-100.8852287,2019-11
6393966,24028722211001131002011191S5,DOMINOS PIZZA ABASTOS,FRACCIONAMIENTO,RICARDO B. ANAYA,,,,,24,San Luis Potosí,22.14102729,-100.9230604,2010-07
6394507,24028722516000062002011191S5,DOMINOS PIZZA AGUAJE,COLONIA,TEPEYAC,,,,,24,San Luis Potosí,22.10786579,-100.9422374,2014-12
6393964,24028722211001081002011191S2,DOMINOS PIZZA AVIACION,COLONIA,LOS REYES,,,,,24,San Luis Potosí,22.16963714,-101.0018589,2010-07
6392115,24028722211000361001011191S9,DOMINOS PIZZA CARRANZA,FRACCIONAMIENTO,TANGAMANGA,,,,,24,San Luis Potosí,22.14935629,-101.0013001,2010-07
6394221,24028722211000231021011191S4,DOMINOS PIZZA CENTRO,COLONIA,CENTRO,,,,,24,San Luis Potosí,22.15038343,-100.9757622,2011-03
9400985,24013722516000193000011191S0,DOMINOS PIZZA CIUDAD VALLES,COLONIA,CENTRO,,,,,24,San Luis Potosí,21.98326004,-99.00942208,2023-11
6393967,24028722211000641001011191S4,DOMINOS PIZZA EL DORADO,COLONIA,DEL VALLE,CENTRO Y PLAZA COMERCIAL,EL DORADO,F-1,,24,San Luis Potosí,22.15517236,-101.0023933,2010-07
6760517,24028722517002703000011191M0,DOMINOS PIZZA LOMAS MATRIZ,FRACCIONAMIENTO,PEDREGAL,CENTRO Y PLAZA COMERCIAL,SORIANA,D4-5-6,,24,San Luis Potosí,22.12539035,-101.0188819,2016-10
6877089,24020722516000033001011191S3,DOMINOS PIZZA MATEHUALA,COLONIA,CENTRO,,,,,24,San Luis Potosí,23.64889666,-100.6438582,2019-04
8939996,24028722516001631000011191S6,DOMINOS PIZZA PLAZA DE ARMAS,COLONIA,CENTRO,,,,,24,San Luis Potosí,22.15111525,-100.9769684,2019-11
6393743,24028722211001011002011191S9,DOMINOS PIZZA POZOS,COLONIA,POZOS,,,,,24,San Luis Potosí,22.1976991,-101.018917,2010-07
6393745,24024722211000081000011191S2,DOMINOS PIZZA RIO VERDE,COLONIA,CENTRO,,,,,24,San Luis Potosí,21.92300215,-99.99345485,2010-07
6392296,24028722211000071001011191S4,DOMINOS PIZZA RUTILO,FRACCIONAMIENTO,CENTRAL,,,,,24,San Luis Potosí,22.14202222,-100.9522668,2010-07
9436546,24035722516000302000011191S0,DOMINOS PIZZA SAN PEDRO,COLONIA,SAN FRANCISCO,,,,,24,San Luis Potosí,22.16859037,-100.9279236,2023-11
6793013,24028722211001491011011191S3,DOMINOS PIZZA SAUCITO,FRACCIONAMIENTO,SAUCITO,,,,,24,San Luis Potosí,22.19758918,-101.0190565,2017-03
6393744,24028722211001021001011191S8,DOMINOS PIZZA SENDERO,COLONIA,ESTRELLAS DE ORIENTE,CENTRO Y PLAZA COMERCIAL,SENDERO,C,,24,San Luis Potosí,22.13082104,-100.9258977,2010-07
6393965,24035722211000161001011191S8,DOMINOS PIZZA SOLEDAD,COLONIA,CENTRO,,,,,24,San Luis Potosí,22.18439459,-100.9501776,2010-07
6807221,24028722516000341001011191S3,DOMINOS PIZZA WTC,PARQUE INDUSTRIAL,WTC,EDIFICIO COMERCIAL Y DE SERVICIOS,WTC,7,,24,San Luis Potosí,22.04095308,-100.8942713,2017-11
9398757,25012722516001143000001727S5,DOMINO S ACAYA,COLONIA,EL VENADILLO,,,,,25,Sinaloa,23.27324611,-106.4159122,2023-11
6759984,25012722517001673010001727S9,DOMINO S DEL MAR,COLONIA,PALOS PRIETOS,,,,,25,Sinaloa,23.22145377,-106.4237115,2016-10
9462452,25006722516003593000001727S1,DOMINO S DIARTE,COLONIA,MIGUEL ALEMAN,CENTRO Y PLAZA COMERCIAL,PLAZA DIARTE,8 Y 9,,25,Sinaloa,24.80249269,-107.3913372,2023-11
9406440,25012722516001153000001727S4,DOMINO S EL DORADO,COLONIA,ZONA DORADA,,,,,25,Sinaloa,23.2422311,-106.4479419,2023-11
6453237,25006722516000471001001727S3,DOMINO S GUADALUPE,COLONIA,MONTEBELLO,,,,,25,Sinaloa,24.77937193,-107.3933793,2010-07
6256365,25006722211000931010001727S4,DOMINO S HUMAYA WALLMART,COLONIA,DESARROLLO URBANO TRES RIOS,CENTRO Y PLAZA COMERCIAL,WALLMART,SN,,25,Sinaloa,24.81572455,-107.4107656,2010-07
6760131,25012722517001683010001727S8,DOMINO S INSURGENTES,COLONIA,TIERRA Y LIBERTAD,,,,,25,Sinaloa,23.23534033,-106.4229471,2016-10
9414908,25006722516003613000001727S7,DOMINO S LA PRIMAVERA,COLONIA,PERISUR,,,,,25,Sinaloa,24.75059803,-107.3950021,2023-11
6865169,25006722516003241000001727S7,DOMINO S LOMAS,COLONIA,LOMAS DEL BOULEVARD,,,,,25,Sinaloa,24.78759167,-107.4289914,2019-04
6724814,25006722516000451001001727S5,DOMINO S MALECON,COLONIA,DESARROLLO URBANO TRES RIOS,,,,,25,Sinaloa,24.82065638,-107.3751301,2016-01
6256366,25001722516000023000001727S3,DOMINO S MOCHIS,COLONIA,CENTRO,,,,,25,Sinaloa,25.79263496,-108.9988484,2010-07
9433699,25006722516003603000001727S8,DOMINO S PABELLON,COLONIA,EL BARRIO,,,,,25,Sinaloa,24.80401498,-107.3437887,2023-11
6717908,25006722516000441001001727S6,DOMINO S PLAZA VIA LOLA BELTRAN,COLONIA,LA CONQUISTA,,PLAZA VIA,1,80054,25,Sinaloa,24.81103094,-107.4388705,2016-01
6390372,25012722211000341000003079S4,DOMINOS PIZZA,COLONIA,PALOS PRIETOS,CENTRAL CAMIONERA,TERMINAL DE AUTOBUSES,SN,82010,25,Sinaloa,23.225223,-106.422377,2010-07
9311362,26030722516002071000000000U8,DOMINO S PIZZA BODEGA,COLONIA,MODELO,,,,83190,26,Sonora,29.10795959,-110.9569727,2020-11
6454687,26030722517003291000000000U9,DOMINO S PIZZA SUCURSAL SOLIDARIDAD,COLONIA,VIRREYES ,,,,83120,26,Sonora,29.12440388,-110.992677,2010-07
3910261,26030722517000082011000000M5,DOMINOS PIZZA,COLONIA,COLONIA Y,,,,83290,26,Sonora,29.03790816,-110.9591531,2014-12
9299935,26030722517006381000000000U5,DOMINOS PIZZA,RESIDENCIAL,RESIDENCIAL CALIFORNIA,,,,83177,26,Sonora,29.12144726,-111.0518926,2020-11
9286292,26018722517003781000000000S4,DOMINOS PIZZA,COLONIA,PRADOS DEL TEPEYAC,,,,85150,26,Sonora,27.48207986,-109.9609152,2020-11
8573562,26018722517002772000000000S4,DOMINOS PIZZA,COLONIA,ZONA NORTE,,,,85040,26,Sonora,27.5061375,-109.9305598,2019-11
9283989,26030722516002101000000000U3,DOMINOS PIZZA,COLONIA,PITIC,,,,83010,26,Sonora,29.09778779,-110.9469888,2020-11
8611089,26042722517000442000000000S6,DOMINOS PIZZA,COLONIA,CENTRO,,,,85800,26,Sonora,27.07882812,-109.4457337,2019-11
9451114,26043722517001014000000000U0,DOMINOS PIZZA,COLONIA,JARDINES DEL BOSQUE,,,,84060,26,Sonora,31.29036354,-110.9633917,2023-11
9299967,26029722516000271000000894S8,DOMINOS PIZZA,COLONIA,LAS JUNTAS,,,,85440,26,Sonora,27.92609603,-110.9202149,2020-11
3880060,26055722212002483000000000U8,DOMINOS PIZZA,COLONIA,COMERCIAL,,,,83449,26,Sonora,32.48269834,-114.7785206,2012-06
9307943,26030722516002091000000000U6,DOMINOS PIZZA PROGRESO TIENDA 11528,COLONIA,ALTO VALLE,,,,83106,26,Sonora,29.14544826,-110.9679584,2020-11
